freq,temp,b_pk,b_pp_half,waveform,b_form,crest_dB,duty_pos,purity,p_ml,p_se,in_dist,nn_dist,g4_ok,g5_ok,gate_pass
49960.0,90.0,0.800640512409928,0.8005994385609446,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,4924671.494194215,2513847.795493274,False,13.43080907128277,True,False,False
51951.12678171542,90.0,0.7699544259755746,0.7699149263607957,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,4844201.481750913,2492295.1927951938,False,12.694331385851228,True,False,False
54021.60876480931,90.0,0.7404444427811404,0.7404064570650145,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,4764143.207126668,2470927.372439105,False,11.986895149796025,True,False,False
56174.608604740504,90.0,0.7120654864095386,0.7120289565689901,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,4684530.6930054175,2449742.750184136,False,11.307469704778786,True,False,False
58413.41500276461,90.0,0.6847742080839969,0.6847390783197962,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,4605399.931960181,2428739.755372001,False,10.65507561535452,True,False,False
60741.44772941513,90.0,0.658528920452933,0.6584951371044632,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,4526788.225949679,2407916.8308105343,False,10.028784846281216,True,False,False
63162.262848194354,90.0,0.6332895339126295,0.6332570453759199,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,4448733.476126959,2387272.4326582123,False,9.427721404502709,True,False,False
65679.55814744948,90.0,0.6090174953704878,0.608986252019389,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,4371273.447144575,2366805.0303097474,False,8.85106254857969,True,False,False
68297.17878873505,90.0,0.5856757293552748,0.5856456834656554,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,4294445.036428109,2346513.1062825434,False,8.298040699040124,True,False,False
71019.12318028537,90.0,0.5632285813844551,0.5631996870613022,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,4218283.584413125,2326395.156104242,False,7.76794622334885,True,False,False
73849.54908457315,90.0,0.5416417635020581,0.5416139766093736,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,4142822.2658120315,2306449.688201157,False,7.260131321878692,True,False,False
76792.7799692789,90.0,0.52088230190393,0.5208555799973129,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,4068091.603862284,2286675.2237876677,False,6.7740153100256,True,False,False
79853.31161137689,90.0,0.5009184865703316,0.5008927888321439,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,3994119.148487045,2267070.2967565907,False,6.309091680622218,True,False,False
83035.81896442086,90.0,0.48171982282897907,0.4816951100059974,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,3920929.354767377,2247633.4535705354,False,5.864937444278506,True,False,False
86345.1632995237,90.0,0.46325698477450966,0.4632332191179657,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,3848543.6896960773,2228363.253154041,False,5.441225385945154,True,False,False
89786.39963093423,90.0,0.44550177047325046,0.4454789156811701,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,3776980.98280101,2209258.2667867867,False,5.037740041630111,True,False,False
93364.78443755879,90.0,0.4284270588848358,0.42840508004658784,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,3706258.0202651746,2190317.0779976775,False,4.6530225983596445,True,False,False
97085.78369221666,90.0,0.412006768434901,0.4119856319778713,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,3636390.363505672,2171538.282459804,False,4.286791502570751,True,False,False
100955.0812108998,90.0,0.3962158171755433,0.3961954908138526,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,3567393.353183627,2152920.487886301,False,3.94055850772364,True,True,False
104978.5873347844,90.0,0.38103008447272274,0.3810105371579102,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,3499283.240123581,2134462.3139271787,False,3.6147422643115075,True,True,False
109162.44795826214,90.0,0.3664263741620548,0.36640757603565155,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,3432078.3677340914,2116162.3920669258,False,3.310035219353417,True,True,False
113513.05391677511,90.0,0.35238237911674003,0.35236430146466036,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,3365800.318405635,2098019.3655230664,False,3.027462363830317,True,True,False
118037.05074880084,90.0,0.3388766471734839,0.3388592623821647,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,3300474.9309353014,2080031.8891455866,False,2.7684424412405355,True,True,False
122741.34884689203,90.0,0.3258885483643832,0.3258718298786041,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,3236133.098649136,2062198.6293171828,False,2.5348370412515697,True,True,False
127633.13401328375,90.0,0.3133982434047016,0.3133821656870222,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,3172811.269082346,2044518.2638543735,False,2.326265177743565,True,True,False
132719.87843618443,90.0,0.30138665338842335,0.30137119188017464,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,3110551.585333952,2026989.481909478,False,2.142729427787669,True,True,False
138009.35210352452,90.0,0.28983543064527195,0.28982056172904325,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,3049401.634983983,2009610.9838734784,False,1.9909687872112556,True,True,False
143509.6346715893,90.0,0.2787269307147001,0.27871263167826327,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2989413.8022868405,1992381.4812795776,False,1.8736367770774183,True,True,False
