freq,temp,b_pk,b_pp_half,waveform,b_form,crest_dB,duty_pos,purity,p_ml,p_se,in_dist,nn_dist,g4_ok,g5_ok,gate_pass
278878.00939701713,90.0,0.14343189011742796,0.14342453188398516,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2073686.8110668485,1721079.7995085437,False,0.7107987122313004,True,True,False
289992.53048072156,90.0,0.13793458725882307,0.13792751104381917,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2096374.7021495968,1706324.0337867627,False,0.6069449646318473,True,True,False
301550.01434656646,90.0,0.13264797909785095,0.13264117409238724,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2096374.7021495968,1691694.7773773964,True,0.5300838326173135,True,True,True
313568.1150189465,90.0,0.1275639903552793,0.12755744616472892,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2096374.7021495968,1677190.9456463696,True,0.4906157439560042,True,True,True
326065.19011314726,90.0,0.12267485525247168,0.1226685618806018,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2409665.920911715,1662811.463258797,True,0.4956511808854481,True,True,True
339060.3288765461,90.0,0.11797310564918445,0.11796705348288707,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2274947.8124184897,1648555.2640992086,True,0.5426887947142546,True,True,True
352573.38134738983,90.0,0.11345155963600123,0.11344573943060919,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2274947.8124184897,1634421.291192547,False,0.6135994044616832,True,True,False
366624.98867566726,90.0,0.10910331056398825,0.10909771342915404,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2293302.415342079,1620408.4966257843,True,0.5629064149621447,True,True,True
381236.6146524139,90.0,0.10492171649480556,0.10491633388092132,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2293302.415342079,1606515.841470218,True,0.4944059278129279,True,True,True
396430.578495587,90.0,0.10090039005516643,0.10089521374030447,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2248510.0712983673,1592742.2957044477,True,0.46369350955158534,True,True,True
412230.0889426152,90.0,0.09703318868014078,0.09702821075749454,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2053491.7066366218,1579086.8381380478,True,0.4786811977149198,True,True,True
428659.2797016736,90.0,0.09331420523040605,0.09330941809621258,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,1891334.4804470758,1565548.4563357881,True,0.5364898430549484,True,True,True
445743.2463158624,90.0,0.08973775896910666,0.08973315531103182,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,1891334.4804470758,1552126.1465426034,False,0.6265394648204103,True,True,False
463508.08449657244,90.0,0.0862983868845459,0.08629395967051481,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2475503.631563581,1538818.9136092067,True,0.5720511315961915,True,True,True
481980.92998461734,90.0,0.0829908353454495,0.08298657781290507,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2475503.631563581,1525625.7709182417,True,0.5044772015531422,True,True,True
501190.0,90.0,0.07981005207605898,0.07980595772163211,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2296385.191386308,1512545.740311172,True,0.4798481931128404,True,True,True
49960.0,90.0,0.800640512409928,0.7994633888849578,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,608521.5970992522,2513847.795493274,False,13.49101222453296,False,False,False
51951.12678171542,90.0,0.7699544259755746,0.7688224179720792,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,650099.8508962451,2492295.1927951938,False,12.761007666815841,False,False,False
54021.60876480931,90.0,0.7404444427811404,0.739355821160049,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,650099.8508962451,2470927.372439105,False,12.060472446138714,False,False,False
56174.608604740504,90.0,0.7120654864095386,0.7110185883043589,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,650099.8508962451,2449742.750184136,False,11.3884217253891,False,False,False
58413.41500276461,90.0,0.6847742080839969,0.6837674343607909,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,655762.5646001197,2428739.755372001,False,10.743927557737498,False,False,False
60741.44772941513,90.0,0.658528920452933,0.6575607332676442,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,655762.5646001197,2407916.8308105343,False,10.126119883410146,False,False,False
63162.262848194354,90.0,0.6332895339126295,0.6323584543620305,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,951546.1251372301,2387272.4326582123,False,9.534188102039431,True,False,False
65679.55814744948,90.0,0.6090174953704878,0.6081221012331599,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,952087.2044432282,2366805.0303097474,False,8.96738332728012,True,False,False
68297.17878873505,90.0,0.5856757293552748,0.5848146529191686,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,952087.2044432282,2346513.1062825434,False,8.425021452454873,True,False,False
71019.12318028537,90.0,0.5632285813844551,0.5624005073577142,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,952087.2044432282,2326395.156104242,False,7.906487180573904,True,False,False
73849.54908457315,90.0,0.5416417635020581,0.5408454270039142,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,1161734.2517665687,2306449.688201157,False,7.411239197676092,True,False,False
76792.7799692789,90.0,0.52088230190393,0.5201164865326017,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,1161734.2517665687,2286675.2237876677,False,6.938816691765996,True,False,False
79853.31161137689,90.0,0.5009184865703316,0.5001820225449732,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,1172073.801246607,2267070.2967565907,False,6.488847434131843,True,False,False
83035.81896442086,90.0,0.48171982282897907,0.48101158520284437,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,1172073.801246607,2247633.4535705354,False,6.0610576334798845,True,False,False
86345.1632995237,90.0,0.46325698477450966,0.4625758917165985,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,1172073.801246607,2228363.253154041,False,5.655283724947328,True,False,False
89786.39963093423,90.0,0.44550177047325046,0.444846781615815,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,1210592.74305407,2209258.2667867867,False,5.271486130081359,True,False,False
93364.78443755879,90.0,0.4284270588848358,0.4277971737342216,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,1210592.74305407,2190317.0779976775,False,4.909764763107254,True,False,False
97085.78369221666,90.0,0.412006768434901,0.41140102484329605,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,1210592.74305407,2171538.282459804,False,4.570375576527046,True,False,False
100955.0812108998,90.0,0.3962158171755433,0.39563328987129937,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,1971269.641911849,2152920.487886301,False,4.253746614521622,True,True,False
104978.5873347844,90.0,0.38103008447272274,0.3804698836470061,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,1971269.641911849,2134462.3139271787,False,3.959106038444348,True,True,False
109162.44795826214,90.0,0.3664263741620548,0.3658876441096654,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,1971269.641911849,2116162.3920669258,False,3.6858702937282897,True,True,False
113513.05391677511,90.0,0.35238237911674003,0.35186429692902416,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,2088024.71759191,2098019.3655230664,False,3.4372713866708824,True,True,False
118037.05074880084,90.0,0.3388766471734839,0.3383784214813437,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,2088024.71759191,2080031.8891455866,False,3.21442069806721,True,True,False
122741.34884689203,90.0,0.3258885483643832,0.3254094181294624,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,2088024.71759191,2062198.6293171828,False,3.0185314518857873,True,True,False
127633.13401328375,90.0,0.3133982434047016,0.31293747675690164,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,2798783.570919437,2044518.2638543735,False,2.792367617319114,True,True,False
132719.87843618443,90.0,0.30138665338842335,0.3009435465079737,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,2798783.570919437,2026989.481909478,False,2.513161475344136,True,True,False
138009.35210352452,90.0,0.28983543064527195,0.2894093066876477,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,2798783.570919437,2009610.9838734784,False,2.248689056802616,True,True,False
143509.6346715893,90.0,0.2787269307147001,0.2783171387767435,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,2798783.570919437,1992381.4812795776,False,1.9998115941831605,True,True,False
149229.12780667352,90.0,0.26804418539402064,0.26765009951968854,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,2798783.570919437,1975299.6967077157,False,1.767962853952537,True,True,False
155176.56801860098,90.0,0.25777087681952865,0.2573918950437462,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,2798783.570919437,1958364.3636899004,False,1.5554126350195874,True,True,False
161361.04000572133,90.0,0.24789131254100577,0.24752685597016671,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,4073947.7682395396,1941574.226616226,False,1.3656241187760787,True,True,False
167791.99053175893,90.0,0.23839040155155067,0.23803991347925868,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,4042390.3411401943,1924928.040641829,False,1.2036399793964432,True,True,False
174479.24285572086,90.0,0.22925363123610362,0.22891657629280507,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,4042390.3411401943,1908424.5715946015,False,1.076206840668914,True,True,False
181433.01173689478,90.0,0.22046704520347174,0.22014290853868004,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,4692125.346790895,1892062.595883673,False,0.9909412251683899,True,True,False
188663.9190378682,90.0,0.21201722196797623,0.21170550846383926,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,4692125.346790895,1875840.9004086717,False,0.9537719762302789,True,True,False
196183.00994939107,90.0,0.20389125444817427,0.20359148796318313,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,4692125.346790895,1859758.2824698302,False,0.9654416799619473,True,True,False
204001.76986187685,90.0,0.19607673025132447,0.19578845289300875,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,4778169.086480269,1843813.5496787636,False,1.020194362359563,True,True,False
212132.14190930122,90.0,0.18856171271349495,0.18828448413899324,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,4502913.993937383,1828005.5198701085,False,1.1083098304425094,True,True,False
220586.54521230925,90.0,0.18133472266633924,0.18106811940977657,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,4502913.993937383,1812333.0210138573,False,1.2198630208281587,True,True,False
229377.89384838412,90.0,0.17438472090270168,0.17412833572834666,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,4532383.136786112,1796794.8911284488,False,1.3388179392419859,True,True,False
238519.6165780681,90.0,0.1677010913142563,0.16745453259446957,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,4532383.136786112,1781389.9781946233,False,1.3720825093273927,True,True,False
248025.67735735304,90.0,0.16127362467543382,0.16103651579245806,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,4532383.136786112,1766117.1400700554,False,1.3700838987624322,True,True,False
257910.59666758825,90.0,0.15509250304885522,0.15486448181953247,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,4365607.2737884205,1750975.244404598,False,1.3427722921036793,True,True,False
268189.4736954712,90.0,0.14914828478846245,0.14892900291100036,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,3281927.7282171077,1735963.168556378,False,1.3405750614337038,True,True,False
278878.00939701713,90.0,0.14343189011742796,0.14322101263936984,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,3281927.7282171077,1721079.7995085437,False,1.3623009512271171,True,True,False
289992.53048072156,90.0,0.13793458725882307,0.13773179206540886,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,3291993.8235410936,1706324.0337867627,False,1.4057722018039767,True,True,False
301550.01434656646,90.0,0.13264797909785095,0.1324529564199879,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,3291993.8235410936,1691694.7773773964,False,1.4682209517728437,True,True,False
313568.1150189465,90.0,0.1275639903552793,0.12737644229637043,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,3291993.8235410936,1677190.9456463696,False,1.5042147583645877,True,True,False
326065.19011314726,90.0,0.12267485525247168,0.12249449533337972,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,3864611.30672421,1662811.463258797,False,1.5415859431750965,True,True,False
339060.3288765461,90.0,0.11797310564918445,0.11779965837063562,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,3701272.5087767094,1648555.2640992086,False,1.5966729497973549,True,True,False
352573.38134738983,90.0,0.11345155963600123,0.1132847600577609,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,3701272.5087767094,1634421.291192547,False,1.6670162723426645,True,True,False
366624.98867566726,90.0,0.10910331056398825,0.10894290390016552,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,3745615.8594539454,1620408.4966257843,False,1.6632059306260722,True,True,False
